GROUP,DB_ID,FIELD_NO,PROJECT,CRUISE_ID,CONTACT,AREA,LATITUDE,LONGITUDE,DEPTH_M,T_DEPTH,B_DEPTH,DEVICE,MONTH_COLL,DAY_COLL,YEAR_COLL,MONTH_ANAL,DAY_ANAL,YEAR_ANAL,WEIGHT,GRAVEL_PCT,SAND_PCT,SILT_PCT,CLAY_PCT,CLASSIFICA,MEDIAN,MEAN,STDEV,SKEWNESS,KURTOSIS,MODE1CLASS,MODE1FREQ,MODE2CLASS,MODE2FREQ,MODE3CLASS,MODE3FREQ,NMODES,PHIm5,PHIm4,PHIm3,PHIm2,PHIm1,PHI_0,PHI_1,PHI_2,PHI_3,PHI_4,PHI_5,PHI_6,PHI_7,PHI_8,PHI_9,PHI_10,PHI_11,ANALYST,ANAL_COMM,LITHOLOGY,COMMENTS
3,AZ751,052,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.5645017,-70.682845,25,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,22,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ480,053,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.5593933,-70.6664067,41.1,0,2,InterOcean SEABOSS (Osprey Config),8,22,2012,11,28,2012,43.8205,4.37,94.82,0.7,0.11,SAND,0.25,0.19,0.79,1.95,36.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,4.37,30.3,62.14,1.84,0.14,0.4,0.3,0.17,0.14,0.09,0.06,0.03,0.02,KMCMULLEN, , , 
3,AZ481,054,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.5678267,-70.6621983,36,0,2,InterOcean SEABOSS (Osprey Config),8,22,2012,11,28,2012,41.0883,3.24,70.29,22.71,3.78,SILTY SAND,3.44,3.47,2.22,0.09,0.85,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0.22,3.02,6.11,2.87,5.66,13.4,42.25,7.36,6.34,5.57,3.44,2.14,1.12,0.52,KMCMULLEN, , , 
3,AZ752,055,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.5739483,-70.6592317,22.1,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,22,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ753,056,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.5655567,-70.6411183,40.2,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,22,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ754,057,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.566195,-70.62728,43.5,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,22,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ482,058,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.5600933,-70.6266433,50.8,0,2,InterOcean SEABOSS (Osprey Config),8,22,2012,11,28,2012,33.0838,0,57.48,32.05,10.46,SILTY SAND,3.86,4.9,2.02,0.47,-0.22,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.1,0.35,0.59,2.26,54.18,6.09,6.2,10.36,9.4,6.03,3.07,1.36,KMCMULLEN, , , 
3,AZ755,059,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.5619567,-70.616275,44.6,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,22,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ756,060,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.5370617,-70.618745,54,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,22,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ483,061,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.5453583,-70.6118833,61,0,2,InterOcean SEABOSS (Osprey Config),8,22,2012,11,28,2012,34.226,0,41.08,44.8,14.12,SANDY SILT,5.1,5.46,2.08,0.26,-0.82,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.01,0.29,0.55,1.3,38.93,7.91,9.76,15.57,11.56,7.9,4.23,1.99,KMCMULLEN, , , 
3,AZ757,062,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.559315,-70.6031467,52.8,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,22,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ484,063,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.5667783,-70.6024783,53.8,0,2,InterOcean SEABOSS (Osprey Config),8,22,2012,11,28,2012,30.4605,0,42.71,42.82,14.47,SANDY SILT,4.82,5.4,2.13,0.25,-0.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.14,0.5,0.57,1.83,39.67,8.88,8.08,13.78,12.08,8.22,4.27,1.98,KMCMULLEN, , , 
3,AZ758,064,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.5717333,-70.5928133,52.7,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,22,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ485,065,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.57705,-70.6106533,46.1,0,2,InterOcean SEABOSS (Osprey Config),8,22,2012,11,28,2012,36.5797,0,52.49,35.21,12.29,SILTY SAND,3.95,5.11,2.06,0.42,-0.53,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.04,0.14,0.3,1.67,50.34,6.71,6.3,12.78,9.42,6.88,3.72,1.69,KMCMULLEN, , , 
3,AZ486,066,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.5800717,-70.63466,36.6,0,2,InterOcean SEABOSS (Osprey Config),8,22,2012,11,28,2012,43.857,0.13,78.17,17.69,4,SAND,3.49,3.74,1.83,0.52,2.01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0.13,0.5,5.84,4.59,11.95,55.29,4.44,4.27,5.5,3.48,2.24,1.21,0.55,KMCMULLEN, , , 
3,AZ759,067,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.5870517,-70.62912,29.4,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,22,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ760,068,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.5901117,-70.6155417,36.5,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,22,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ487,069,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.5942667,-70.616835,34,0,2,InterOcean SEABOSS (Osprey Config),8,22,2012,11,28,2012,38.5693,3.36,62.6,28.09,5.95,SILTY SAND,3.68,4.02,2.28,-0.03,1.46,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,2.68,0.68,2.3,2.42,2.47,4.9,50.51,9,7.02,7.05,5.02,3.41,1.77,0.77,KMCMULLEN, , , 
3,AZ761,070,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.601715,-70.61764,15.5,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,22,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ488,071,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.5965867,-70.6044283,35.9,0,2,InterOcean SEABOSS (Osprey Config),8,22,2012,11,28,2012,38.5812,0.19,78.27,16.86,4.67,SAND,3.61,4.06,1.63,0.8,3.65,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0.19,0.25,2.07,0.56,2.42,72.97,4.23,4.47,4.08,4.08,2.6,1.4,0.67,KMCMULLEN, , , 
3,AZ762,072,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.5890283,-70.59845,44.8,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,22,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ489,073,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.5975083,-70.5846017,43.3,0,2,InterOcean SEABOSS (Osprey Config),8,22,2012,11,28,2012,30.7347,0,68.36,22.76,8.89,SILTY SAND,3.72,4.56,1.9,0.73,0.98,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.08,0.21,0.28,2.27,65.52,5.57,4.29,5.53,7.37,4.72,2.81,1.36,KMCMULLEN, , , 
3,AZ763,074,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.6040333,-70.6018333,27.7,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,22,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ490,075,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.60919,-70.6082767,25.7,0,2,InterOcean SEABOSS (Osprey Config),8,22,2012,11,28,2012,39.9885,0,85.42,13.25,1.33,SAND,3.51,3.6,1.03,1.25,13.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.11,0.5,3.86,7.99,72.96,9.28,1.83,1.2,0.94,0.71,0.42,0.2,KMCMULLEN, , , 
3,AZ764,076,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.6140983,-70.5955167,22.5,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,22,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ765,077,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.618089,-70.5627399,35.2,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,22,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ491,078,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.62641,-70.5599717,31.6,0,2,InterOcean SEABOSS (Osprey Config),8,22,2012,11,28,2012,183.56,51.61,43.17,4.02,1.19,GRAVEL,-1.05,-0.41,2.37,0.94,3.67,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,4.36,13.38,33.87,26.82,5.2,1.96,1.36,7.83,0.78,0.87,1.26,1.11,0.69,0.35,0.15,KMCMULLEN, , , 
3,AZ766,079,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.6329367,-70.5529867,37,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,22,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ492,080,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.6161517,-70.5485817,54.5,0,2,InterOcean SEABOSS (Osprey Config),8,22,2012,11,28,2012,29.5304,0,46.52,42.72,10.74,SILTY SAND,4.38,5.14,2.04,0.3,-0.48,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.14,0.69,0.97,2.65,42.07,9.17,8.7,14.75,10.1,6.1,3.2,1.44,KMCMULLEN, , , 
3,AZ493,081,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.5813383,-70.567105,58.3,0,2,InterOcean SEABOSS (Osprey Config),8,23,2012,11,28,2012,34.1298,0,29.57,53.19,17.23,SANDY SILT,6.05,5.86,2.08,0.1,-0.94,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.06,0.21,0.42,1.93,26.95,10.3,9.18,19.46,14.25,9.91,5.13,2.19,KMCMULLEN, , , 
3,AZ767,082,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.5878583,-70.5498417,49.4,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,23,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ494,083,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.594395,-70.5495617,60.9,0,2,InterOcean SEABOSS (Osprey Config),8,23,2012,11,28,2012,34.4381,5.21,47.25,36.42,11.14,SILTY SAND,3.89,4.31,2.95,-0.09,-0.41,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,3.31,1.9,2.36,4.54,8.96,8.35,23.04,7.17,6.25,13.71,9.29,6.18,3.4,1.56,KMCMULLEN, , , 
3,AZ768,084,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.599565,-70.5427867,54.6,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,23,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ495,085,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.6106417,-70.5195233,73.8,0,2,InterOcean SEABOSS (Osprey Config),8,23,2012,11,28,2012,129.11,56.26,22.26,15.86,5.63,GRAVEL,-1.79,0.21,4.26,0.37,-0.84,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,10.81,19.08,18.45,7.92,3.27,2.95,3.68,4.58,7.78,3.14,2.08,5.87,4.77,3.32,1.62,0.69,KMCMULLEN, , , 
3,AZ496,086,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.6180767,-70.5167617,66.8,0,2,InterOcean SEABOSS (Osprey Config),8,23,2012,11,28,2012,246.66,74.4,17.95,5.29,2.35,GRAVEL,-4.2,-2.37,3.57,0.87,2.05,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,62.49,6.54,2.09,3.28,3.29,5.18,4.82,2.36,2.3,0.72,0.74,1.73,2.1,1.33,0.7,0.32,KMCMULLEN, , , 
3,AZ497,087,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.6273733,-70.5305017,66.6,0,2,InterOcean SEABOSS (Osprey Config),8,23,2012,11,28,2012,22.4614,0,30.73,55.59,13.68,SANDY SILT,5.29,5.56,1.98,0.25,-0.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.02,0.26,0.44,1.71,28.3,14.92,15.06,14.24,11.37,7.6,4.15,1.93,KMCMULLEN, , , 
3,AZ498,088,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.6339333,-70.5091233,81.7,0,2,InterOcean SEABOSS (Osprey Config),8,23,2012,11,28,2012,27.2658,0,44.95,41.27,13.8,SILTY SAND,4.62,5.16,2.29,0.21,-0.87,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.09,0.69,2.19,14.13,27.85,8.21,8.47,13.84,10.75,7.72,4.2,1.88,KMCMULLEN, , , 
3,AZ769,089,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.6460867,-70.5171783,75.4,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,23,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ770,090,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.6499317,-70.5079183,79.8,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,23,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ499,091,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.6539783,-70.5083,78.7,0,2,InterOcean SEABOSS (Osprey Config),8,23,2012,11,28,2012,26.6365,0,43.01,43.53,13.48,SANDY SILT,4.8,5.09,2.36,0.18,-1.02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.09,0.55,1.87,25.57,14.93,8.78,8.43,15.75,10.57,7.68,3.94,1.86,KMCMULLEN, , , 
3,AZ500,092,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.656805,-70.5070367,77.9,0,2,InterOcean SEABOSS (Osprey Config),8,23,2012,11,28,2012,122.15,57.03,19.24,14.97,8.76,GRAVEL,-1.62,0.34,4.48,0.39,-0.83,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,10.48,19.18,16.04,11.33,4.32,3.37,3.42,4.26,3.87,1.76,2.13,4.97,6.11,5.28,2.49,0.99,KMCMULLEN, , , 
3,AZ771,093,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.6488733,-70.5210983,72.7,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,23,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ501,094,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.656195,-70.526075,76,0,2,InterOcean SEABOSS (Osprey Config),8,23,2012,11,28,2012,26.9084,0,40.13,45.38,14.48,SANDY SILT,5.13,5.49,2.1,0.23,-0.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.01,0.31,0.49,2.03,37.29,8.87,7.43,17.14,11.94,8.3,4.29,1.89,KMCMULLEN, , , 
3,AZ502,095,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.647645,-70.540865,50.4,0,2,InterOcean SEABOSS (Osprey Config),8,23,2012,11,28,2012,40.5593,0,73.69,19.93,6.37,SILTY SAND,3.65,4.32,1.77,0.76,1.77,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.2,0.77,0.81,3.78,68.13,3.28,3.8,7.71,5.14,3.59,1.93,0.85,KMCMULLEN, , , 
3,AZ772,096,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.6475817,-70.553875,28.6,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,23,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ773,097,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.6455733,-70.571485,18.3,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,23,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ503,098,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.6484767,-70.5845483,24,0,2,InterOcean SEABOSS (Osprey Config),8,23,2012,11,28,2012,43.0688,0,99.2,0.63,0.17,SAND,0.45,0.48,0.69,3.47,69.79,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,13.12,81.4,3.09,0.96,0.63,0.27,0.14,0.11,0.11,0.09,0.05,0.03,KMCMULLEN, , , 
3,AZ774,099,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.6590367,-70.5793867,23.9,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,23,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ504,100,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.6576383,-70.5678983,30.8,0,2,InterOcean SEABOSS (Osprey Config),8,23,2012,11,28,2012,47.1781,0,84.17,14.65,1.17,SAND,3.46,3.52,1,1.27,13.71,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.15,0.2,2.82,17.77,63.23,11.63,1.47,0.77,0.78,0.61,0.37,0.19,KMCMULLEN, , , 
3,AZ505,101,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.6707833,-70.54994,47.1,0,2,InterOcean SEABOSS (Osprey Config),8,23,2012,11,28,2012,38.2711,0,74.7,20.07,5.23,SILTY SAND,3.65,4.22,1.61,0.96,3.06,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.02,0.29,0.63,4.11,69.65,5.17,5,5.85,4.05,2.84,1.64,0.75,KMCMULLEN, , , 
3,AZ506,102,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.6732617,-70.52017,85.4,0,2,InterOcean SEABOSS (Osprey Config),8,23,2012,11,28,2012,22.1755,0,16.28,63.41,20.29,CLAYEY SILT,6.55,6.4,1.9,-0.07,-0.51,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.06,0.17,0.32,1.05,14.68,9.16,10.11,26.12,18.02,11.95,5.82,2.52,KMCMULLEN, , , 
3,AZ775,103,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.683605,-70.509035,44,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,23,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
